observed_at,ticker,close_time,minutes_remaining,strike,btc,yes_bid,yes_bid_size,yes_ask,yes_ask_size,yes_depth_5c,no_depth_5c,yes_depth_10c,no_depth_10c,yes_total,no_total,imbalance_touch,imbalance_5c,weighted_mid,mid,spread,n_yes_levels,n_no_levels,volume,open_interest,outcome
2026-08-26T00:00:41.113408+00:00,KXBTC15M-26AUG252015-15,2026-08-26T00:15:00Z,14.32,78513.03,78495.63,0.45,2302.25,0.45999999999999996,3535.22,34499.26,26726.25,47665.26,58289.4,113172.13,118360.92,-0.2112165030398443,0.12695704780572675,0.45394391748480084,0.45499999999999996,0.009999999999999953,30,30,38385.75,33727.92,
2026-08-26T00:01:01.422626+00:00,KXBTC15M-26AUG252015-15,2026-08-26T00:15:00Z,13.98,78513.03,78479.29,0.44,4530.23,0.44999999999999996,6810.02,39043.98,30058.03,71559.34,63151.41,130474.29,121946.48,-0.20103525054562296,0.1300389091431639,0.4439948237472719,0.44499999999999995,0.009999999999999953,30,30,136133.10,71296.11,
2026-08-26T00:01:21.689880+00:00,KXBTC15M-26AUG252015-15,2026-08-26T00:15:00Z,13.64,78513.03,78479.31,0.42,4976.31,0.43000000000000005,7676.08,38479.0,48082.53,69491.97,67553.70999999999,128136.62,122282.98,-0.21338023883234705,-0.1109445500790016,0.42393309880583835,0.42500000000000004,0.010000000000000064,30,30,136133.10,71296.11,
2026-08-26T00:01:41.998993+00:00,KXBTC15M-26AUG252015-15,2026-08-26T00:15:00Z,13.3,78513.03,78473.85,0.41,12943.77,0.42000000000000004,2257.02,36782.62,29028.3,67562.18000000001,65932.39,126651.26,120671.73,0.7030391183616115,0.1178272542003668,0.41851519559180805,0.41500000000000004,0.010000000000000064,30,30,200605.42,105843.69,
2026-08-26T00:02:02.325304+00:00,KXBTC15M-26AUG252015-15,2026-08-26T00:15:00Z,12.96,78513.03,78456.27,0.44,8747.4,0.44999999999999996,600.9,51967.54,7545.4,75120.41,25343.66,131191.06,98815.37,0.8714418664356087,0.7464282557709297,0.44935720933217804,0.44499999999999995,0.009999999999999953,30,30,200605.42,105843.69,
2026-08-26T00:02:22.551606+00:00,KXBTC15M-26AUG252015-15,2026-08-26T00:15:00Z,12.63,78513.03,78559.36,0.61,4917.7,0.62,3578.02,39114.01,28129.69,59626.03,58627.35,153866.54,127682.99,0.15768881271981655,0.16335091614530436,0.615788444063599,0.615,0.010000000000000009,30,30,316935.58,165126.26,
2026-08-26T00:02:42.929248+00:00,KXBTC15M-26AUG252015-15,2026-08-26T00:15:00Z,12.29,78513.03,78495.58,0.5,2601.08,0.51,5378.02,47029.22,33086.42,72704.85,76073.86,148647.07,146293.16,-0.3480267198054919,0.17403343467018428,0.5032598664009725,0.505,0.010000000000000009,30,30,316935.58,165126.26,
2026-08-26T00:03:03.242530+00:00,KXBTC15M-26AUG252015-15,2026-08-26T00:15:00Z,11.95,78513.03,78495.13,0.44,175.51,0.44999999999999996,9812.13,21301.77,34380.979999999996,63053.84,71229.87,120679.72,164776.44,-0.9648545602364522,-0.23488800391503645,0.4401757271988178,0.44499999999999995,0.009999999999999953,30,30,508369.20,241760.09,
2026-08-26T00:03:23.624934+00:00,KXBTC15M-26AUG252015-15,2026-08-26T00:15:00Z,11.61,78513.03,78471.4,0.41,11443.01,0.42000000000000004,0.01,55134.78,16338.02,73817.25,40682.02,140628.31,129936.81,0.9999982522096439,0.5428185267682251,0.41999999126104826,0.41500000000000004,0.010000000000000064,30,30,592063.28,262653.07,
2026-08-26T00:03:43.925554+00:00,KXBTC15M-26AUG252015-15,2026-08-26T00:15:00Z,11.27,78513.03,78484.76,0.38,3798.39,0.39,4412.25,32263.97,34501.51,64899.91,77615.18,126003.56999999999,171734.28,-0.07476396480664116,-0.03351342639939083,0.38462618017596684,0.385,0.010000000000000009,30,30,592063.28,262653.07,
2026-08-26T00:04:04.213196+00:00,KXBTC15M-26AUG252015-15,2026-08-26T00:15:00Z,10.93,78513.03,78542.62,0.56,7485.44,0.5700000000000001,2066.37,24679.1,35303.25,61053.3,72429.3,138761.27,130699.59,0.5673343586189423,-0.17712126984021137,0.5678366717930948,0.5650000000000001,0.010000000000000009,30,30,692593.84,298305.75,
2026-08-26T00:04:24.458606+00:00,KXBTC15M-26AUG252015-15,2026-08-26T00:15:00Z,10.59,78513.03,78572.82,0.64,625.34,0.65,7902.94,15033.199999999999,45753.67,55481.29,61604.44,139635.78,119976.16,-0.853349092665813,-0.50538002696964,0.6407332545366711,0.645,0.010000000000000009,30,30,692593.84,298305.75,
2026-08-26T00:04:44.825475+00:00,KXBTC15M-26AUG252015-15,2026-08-26T00:15:00Z,10.25,78513.03,78557.94,0.61,500.02,0.62,8755.12,25347.04,46346.41,57240.88,61985.28,135080.75,120425.08,-0.8919476096525821,-0.29290500038706463,0.6105402619517369,0.615,0.010000000000000009,30,30,828126.13,325094.27,
2026-08-26T00:05:05.163302+00:00,KXBTC15M-26AUG252015-15,2026-08-26T00:15:00Z,9.92,78513.03,78590.31,0.7,1896.96,0.71,4861.02,24956.93,38625.409999999996,63489.439999999995,56079.51,139975.63999999998,105795.35,-0.4386014755888594,-0.21497289970768607,0.7028069926220556,0.705,0.010000000000000009,30,30,930856.50,395961.50,
2026-08-26T00:05:25.490214+00:00,KXBTC15M-26AUG252015-15,2026-08-26T00:15:00Z,9.58,78513.03,78574.31,0.61,0.02,0.62,8877.0,21472.56,48272.29,53360.73,74602.32,133728.45,151451.11000000002,-0.9999954939833412,-0.3842538911475184,0.6100000225300832,0.615,0.010000000000000009,30,30,930856.50,395961.50,
2026-08-26T00:05:45.809540+00:00,KXBTC15M-26AUG252015-15,2026-08-26T00:15:00Z,9.24,78513.03,78495.12,0.42,20.0,0.43000000000000005,5868.45,28474.73,27013.760000000002,51809.14,61410.39,115588.76,134023.43,-0.993207040902105,0.026329244136937182,0.42003396479548943,0.42500000000000004,0.010000000000000064,30,30,1029163.65,421817.06,
2026-08-26T00:06:06.144955+00:00,KXBTC15M-26AUG252015-15,2026-08-26T00:15:00Z,8.9,78513.03,78474.34,0.41,2808.84,0.42000000000000004,9372.1,27760.04,49602.96,63419.81,69029.21,123132.4,144894.38,-0.5388139174809169,-0.2823432390160671,0.4123059304125954,0.41500000000000004,0.010000000000000064,30,30,1127555.28,408151.14,
